lemma,count,distinct_hymns,upos_breakdown
vedhasyā,1,1,{'NOUN': 1}
kṛttama,1,1,{'ADJ': 1}
saṃcṛt,1,1,{'NOUN': 1}
draviṇasvat,1,1,{'ADJ': 1}
bhandanāy,1,1,{'VERB': 1}
suhavītunāman,1,1,{'ADJ': 1}
upapat,1,1,{'VERB': 1}
praruc,1,1,{'VERB': 1}
sthāvira,1,1,{'ADJ': 1}
ṛṣiṣāṇa,1,1,{'ADJ': 1}
matavat,1,1,{'ADJ': 1}
vyaś,1,1,{'VERB': 1}
mandrayu,1,1,{'ADJ': 1}
saṃvasana,1,1,{'NOUN': 1}
pavyaya,1,1,{'NOUN': 1}
vanana,1,1,{'NOUN': 1}
ahardivi,1,1,{'ADV': 1}
ucchvāsa,1,1,{'NOUN': 1}
pāva,1,1,{'ADJ': 1}
agrega,1,1,{'ADJ': 1}
upaṣṭut,1,1,{'ADJ': 1}
bhūriṣāh,1,1,{'ADJ': 1}
anabhiśasta,1,1,{'ADJ': 1}
upariṣṭāt,1,1,{'ADV': 1}
upanāya,1,1,{'NOUN': 1}
duḥṣaha,1,1,{'ADJ': 1}
rantṛ,1,1,{'ADJ': 1}
saṃnas,1,1,{'VERB': 1}
rathirāy,1,1,{'VERB': 1}
ahati,1,1,{'NOUN': 1}
pravip,1,1,{'VERB': 1}
vibhṛtvan,1,1,{'ADJ': 1}
vindu,1,1,{'ADJ': 1}
sāmanya,1,1,{'ADJ': 1}
abhigā,1,1,{'VERB': 1}
samanya,1,1,{'ADJ': 1}
kṣaita,1,1,{'NOUN': 1}
vṛṣagaṇa,1,1,{'NOUN': 1}
gonyoghas,1,1,{'ADJ': 1}
abhikanikrad,1,1,{'VERB': 1}
pracetay,1,1,{'VERB': 1}
rasāyya,1,1,{'ADJ': 1}
udagrābha,1,1,{'NOUN': 1}
dānuda,1,1,{'ADJ': 1}
pinva,1,1,{'ADJ': 1}
vṛjanya,1,1,{'NOUN': 1}
āyajyu,1,1,{'ADJ': 1}
diviyaj,1,1,{'ADJ': 1}
suṣṭhāna,1,1,{'ADJ': 1}
sanitra,1,1,{'NOUN': 1}
matsaravat,1,1,{'ADJ': 1}
priyasa,1,1,{'ADJ': 1}
vardhitṛ,1,1,{'ADJ': 1}
vanya,1,1,{'ADJ': 1}
tavasvat,1,1,{'ADJ': 1}
ārṣeya,1,1,{'NOUN': 1}
taku,1,1,{'ADJ': 1}
naiguta,1,1,{'NOUN': 1}
snehay,1,1,{'VERB': 1}
kṣipā,1,1,{'NOUN': 1}
nediṣṭhatama,1,1,{'ADJ': 1}
prasnāpay,1,1,{'VERB': 1}
ūrmin,1,1,{'ADJ': 1}
sadanāsad,1,1,{'ADJ': 1}
apapruth,1,1,{'VERB': 1}
puroruc,1,1,{'ADJ': 1}
vājagandhya,1,1,{'ADJ': 1}
purojiti,1,1,{'NOUN': 1}
mādayitnu,1,1,{'ADJ': 1}
dīrghajihvya,1,1,{'ADJ': 1}
pariprasyand,1,1,{'VERB': 1}
pāṣi,1,1,{'NOUN': 1}
pariṇī,1,1,{'VERB': 1}
abhyṛṣ,1,1,{'VERB': 1}
surabhintara,1,1,{'ADJ': 1}
mandana,1,1,{'NOUN': 1}
dyukṣatama,1,1,{'ADJ': 1}
ghoṣay,1,1,{'VERB': 1}
vanakrakṣa,1,1,{'ADJ': 1}
payovṛdh,1,1,{'ADJ': 1}
vivṛdh,1,1,{'VERB': 1}
pratap,1,1,{'VERB': 1}
ānetṛ,1,1,{'ADJ': 1}
vidhāra,1,1,{'NOUN': 1}
sara,1,1,{'ADJ': 1}
saniṣyad,1,1,{'VERB': 1}
gāha,1,1,{'NOUN': 1}
nānānam,1,1,{'ADV': 1}
takṣan,1,1,{'NOUN': 1}
kārmāra,1,1,{'NOUN': 1}
upala,1,1,{'NOUN': 1}
prakṣin,1,1,{'ADJ': 1}
nanā,1,1,{'NOUN': 1}
hasanā,1,1,{'NOUN': 1}
upamantrin,1,1,{'NOUN': 1}
romaṇvat,1,1,{'ADJ': 1}
saṃsrava,1,1,{'NOUN': 1}
chandasya,1,1,{'ADJ': 1}
avarodhana,1,1,{'NOUN': 1}
trināka,1,1,{'NOUN': 1}
tridiva,1,1,{'NOUN': 1}
moda,1,1,{'NOUN': 1}
suprajas,1,1,{'ADJ': 1}
kaśyapa,1,1,{'NOUN': 1}
udvardhay,1,1,{'VERB': 1}
annāvṛdh,1,1,{'ADJ': 1}
peśana,1,1,{'ADJ': 1}
aviduṣṭara,1,1,{'ADJ': 1}
pitṛyāṇa,1,1,{'ADJ': 1}
suṣumat,1,1,{'ADJ': 1}
apāj,1,1,{'VERB': 1}
svanay,1,1,{'VERB': 1}
iyakṣu,1,1,{'ADJ': 1}
uṣṇa,1,1,{'ADJ': 1}
sacanasy,1,1,{'VERB': 1}
dhanu,1,1,{'NOUN': 1}
ṛtāyin,1,1,{'ADJ': 1}
aṃhura,1,1,{'ADJ': 1}
prayoga,1,1,{'NOUN': 1}
kakudmat,1,1,{'ADJ': 1}
sacasy,1,1,{'VERB': 1}
bhājay,1,1,{'VERB': 1}
vīci,1,1,{'NOUN': 1}
sahaśeyya,1,1,{'NOUN': 1}
barbṛh,1,1,{'VERB': 1}
anātha,1,1,{'ADJ': 1}
mūta,1,1,{'ADJ': 1}
gandharvī,1,1,{'NOUN': 1}
nāda,1,1,{'NOUN': 1}
hṛttas,1,1,{'ADV': 1}
svāvṛj,1,1,{'ADJ': 1}
vardha,1,1,{'NOUN': 1}
durmantu,1,1,{'ADJ': 1}
svāsastha,1,1,{'ADJ': 1}
praric,1,1,{'VERB': 1}
mātalī,1,1,{'NOUN': 1}
prastara,1,1,{'NOUN': 1}
vairūpa,1,1,{'NOUN': 1}
iṣṭāpūrta,1,1,{'NOUN': 1}
suvarcas,1,1,{'ADJ': 1}
avasāna,1,1,{'NOUN': 1}
śabala,1,1,{'ADJ': 1}
urūṇasa,1,1,{'ADJ': 1}
udumbala,1,1,{'ADJ': 1}
pūrvaja,1,1,{'NOUN': 1}
vṛjanā,1,1,{'NOUN': 1}
upahvā,1,1,{'VERB': 1}
barhiṣya,1,1,{'ADJ': 1}
āñc,1,1,{'VERB': 1}
jānu,1,1,{'NOUN': 1}
anuvah,1,1,{'VERB': 1}
haviṣpā,1,1,{'ADJ': 1}
vanda,1,1,{'ADJ': 1}
agniṣvātta,1,1,{'NOUN': 1}
vaśanī,1,1,{'ADJ': 1}
ātud,1,1,{'VERB': 1}
pipīla,1,1,{'NOUN': 1}
sarpa,1,1,{'NOUN': 1}
śvāpada,1,1,{'NOUN': 1}
vidah,1,1,{'VERB': 1}
paryaṅkhay,1,1,{'VERB': 1}
vāpay,1,1,{'VERB': 1}
kiyāmbu,1,1,{'NOUN': 1}
pākadūrvā,1,1,{'NOUN': 1}
vyalkaśā,1,1,{'NOUN': 1}
śītaka,1,1,{'ADJ': 1}
śītikāvat,1,1,{'ADJ': 1}
hlādaka,1,1,{'ADJ': 1}
hlādikāvat,1,1,{'ADJ': 1}
maṇḍūkī,1,1,{'NOUN': 1}
parivah,1,1,{'VERB': 1}
savarṇa,1,1,{'ADJ': 1}
saraṇyū,1,1,{'NOUN': 1}
suvidatriya,1,1,{'ADJ': 1}
abhayatama,1,1,{'ADJ': 1}
argha,1,1,{'NOUN': 1}
śundhay,1,1,{'VERB': 1}
pu,1,1,{'ADJ': 1}
cakṣuṣmat,1,1,{'ADJ': 1}
hasa,1,1,{'NOUN': 1}
gatāsu,1,1,{'ADJ': 1}
upavañcana,1,1,{'ADJ': 1}
mit,1,1,{'NOUN': 1}
punarvasu,1,1,{'NOUN': 1}
saṃjñāna,1,1,{'NOUN': 1}
āvartana,1,1,{'NOUN': 1}
nivarta,1,1,{'ADJ': 1}
bhāsā,1,1,{'NOUN': 1}
svavṛkti,1,1,{'NOUN': 1}
kadartha,1,1,{'ADJ': 1}
akarman,1,1,{'ADJ': 1}
kārpāṇa,1,1,{'NOUN': 1}
akudhryañc,1,1,{'ADJ': 1}
upaspṛś,1,1,{'NOUN': 1}
ūrdhvathā,1,1,{'ADV': 1}
kṣṇu,1,1,{'VERB': 1}
niyudratha,1,1,{'ADJ': 1}
psuras,1,1,{'NOUN': 1}
adhīṣ,1,1,{'VERB': 1}
vāya,1,1,{'ADJ': 1}
sanojā,1,1,{'ADJ': 1}
abhivega,1,1,{'NOUN': 1}
āśīrdā,1,1,{'ADJ': 1}
vṛjināy,1,1,{'VERB': 1}
pañcadaśa,1,1,{'ADJ': 1}
kṛdhukarṇa,1,1,{'ADJ': 1}
śṛtapā,1,1,{'ADJ': 1}
bāhukṣad,1,1,{'ADJ': 1}
pavasta,1,1,{'NOUN': 1}
yavād,1,1,{'ADJ': 1}
urvajra,1,1,{'NOUN': 1}
avasātṛ,1,1,{'NOUN': 1}
ayukta,1,1,{'ADJ': 1}
meni,1,1,{'NOUN': 1}
pattas,1,1,{'ADV': 1}
acchāya,1,1,{'ADJ': 1}
sthivimat,1,1,{'ADJ': 1}
kapila,1,1,{'NOUN': 1}
dhita,1,1,{'ADJ': 1}
tuṣay,1,1,{'VERB': 1}
pīvan,1,1,{'ADJ': 1}
krośana,1,1,{'ADJ': 1}
pramara,1,1,{'NOUN': 1}
marka,1,1,{'NOUN': 1}
vivṛt,1,1,{'VERB': 1}
bṛbūka,1,1,{'NOUN': 1}
busa,1,1,{'NOUN': 1}
pādu,1,1,{'NOUN': 1}
lopāśa,1,1,{'NOUN': 1}
kroṣṭṛ,1,1,{'NOUN': 1}
kṣemya,1,1,{'ADJ': 1}
kṛpīṭa,1,1,{'NOUN': 1}
śaśa,1,1,{'NOUN': 1}
ṛhat,1,1,{'ADJ': 1}
avarudh,1,1,{'VERB': 1}
tarṣyāvat,1,1,{'ADJ': 1}
pratipī,1,1,{'VERB': 1}
suśamī,1,1,{'ADV': 1}
rantya,1,1,{'ADJ': 1}
janidhā,1,1,{'NOUN': 1}
pratiśikṣ,1,1,{'VERB': 1}
auśāna,1,1,{'ADJ': 1}
niyava,1,1,{'NOUN': 1}
savṛdh,1,1,{'ADJ': 1}
suśaka,1,1,{'ADJ': 1}
bharaṇa,1,1,{'NOUN': 1}
stega,1,1,{'NOUN': 1}
vagvana,1,1,{'ADJ': 1}
anuśāsana,1,1,{'NOUN': 1}
añjasīna,1,1,{'ADJ': 1}
antareṇa,1,1,{'ADV': 1}
duḥśāsus,1,1,{'NOUN': 1}
nagnatā,1,1,{'NOUN': 1}
mūṣa,1,1,{'NOUN': 1}
upamaśravas,1,1,{'NOUN': 1}
mitrātithi,1,1,{'NOUN': 1}
prāvepa,1,1,{'NOUN': 1}
pravātejā,1,1,{'ADJ': 1}
maujavata,1,1,{'ADJ': 1}
hetu,1,1,{'NOUN': 1}
vasnya,1,1,{'ADJ': 1}
jāriṇī,1,1,{'NOUN': 1}
pratidīvan,1,1,{'NOUN': 1}
aṅkuśin,1,1,{'ADJ': 1}
nitodin,1,1,{'ADJ': 1}
nikṛtvan,1,1,{'ADJ': 1}
tāpayiṣṇu,1,1,{'ADJ': 1}
punarhan,1,1,{'ADJ': 1}
tripañcāśa,1,1,{'ADJ': 1}
hastavat,1,1,{'ADJ': 1}
aṅgāra,1,1,{'NOUN': 1}
śīta,1,1,{'ADJ': 1}
pūrvāhṇa,1,1,{'NOUN': 1}
vṛṣala,1,1,{'NOUN': 1}
kṛṣi,1,1,{'NOUN': 1}
khalu,1,1,{'PART': 1}
starīman,1,1,{'NOUN': 1}
sādha,1,1,{'NOUN': 1}
ṛkva,1,1,{'ADJ': 1}
susanitā,1,1,{'NOUN': 1}
sanitvan,1,1,{'ADJ': 1}
adharāttāt,1,1,{'ADV': 1}
vās,1,1,{'VERB': 1}
heḍay,1,1,{'VERB': 1}
prayuti,1,1,{'NOUN': 1}
vikhāda,1,1,{'NOUN': 1}
svavṛj,1,1,{'ADJ': 1}
apama,1,1,{'ADJ': 1}
asajātya,1,1,{'ADJ': 1}
suṣuti,1,1,{'NOUN': 1}
ṛśyada,1,1,{'NOUN': 1}
omanvat,1,1,{'ADJ': 1}
devara,1,1,{'NOUN': 1}
mṛgaṇyu,1,1,{'ADJ': 1}
naśāy,1,1,{'VERB': 1}
makṣā,1,1,{'NOUN': 1}
uparch,1,1,{'VERB': 1}
rarāvan,1,1,{'ADJ': 1}
kanīnaka,1,1,{'NOUN': 1}
nivanā,1,1,{'ADV': 1}
may,1,1,{'VERB': 1}
retin,1,1,{'ADJ': 1}
sthāṇu,1,1,{'NOUN': 1}
hotṛmat,1,1,{'ADJ': 1}
madhupeya,1,1,{'NOUN': 1}
lāya,1,1,{'NOUN': 1}
doha,1,1,{'NOUN': 1}
śiśaya,1,1,{'ADJ': 1}
mamasatya,1,1,{'NOUN': 1}
svaṣṭra,1,1,{'ADJ': 1}
śamba,1,1,{'NOUN': 1}
kāla,1,1,{'NOUN': 1}
devana,1,1,{'NOUN': 1}
pratvakṣ,1,1,{'VERB': 1}
suṣṭhāman,1,1,{'ADJ': 1}
droṇasāc,1,1,{'ADJ': 1}
kenipa,1,1,{'NOUN': 1}
īrma,1,1,{'ADV': 1}
kepi,1,1,{'ADJ': 1}
duryuj,1,1,{'ADJ': 1}
dvitīyam,1,1,{'ADV': 1}
tṛtīyam,1,1,{'ADV': 1}
ajasram,1,1,{'ADV': 1}
traya,1,1,{'NOUN': 1}
udāra,1,1,{'ADJ': 1}
prārpaṇa,1,1,{'NOUN': 1}
uśija,1,1,{'NOUN': 1}
nṛṣadvan,1,1,{'ADJ': 1}
vaibhūvasa,1,1,{'NOUN': 1}
vipodhā,1,1,{'ADJ': 1}
saptagu,1,1,{'ADJ': 1}
vanīvan,1,1,{'ADJ': 1}
khala,1,1,{'NOUN': 1}
parṣa,1,1,{'NOUN': 1}
guṅgu,1,1,{'NOUN': 1}
śnathitṛ,1,1,{'NOUN': 1}
smadibha,1,1,{'NOUN': 1}
namra,1,1,{'ADJ': 1}
paḍgṛbhi,1,1,{'NOUN': 1}
bṛhadratha,1,1,{'NOUN': 1}
nahuṣṭara,1,1,{'NOUN': 1}
praśrāvay,1,1,{'VERB': 1}
vakṣay,1,1,{'VERB': 1}
viśvābhū,1,1,{'NOUN': 1}
vājakṛtya,1,1,{'NOUN': 1}
āsurya,1,1,{'ADJ': 1}
yajñavanas,1,1,{'ADJ': 1}
omātrā,1,1,{'NOUN': 1}
ulba,1,1,{'NOUN': 1}
āviṣṭ,1,1,{'VERB': 1}
antaruṣya,1,1,{'NOUN': 1}
araṃkṛ,1,1,{'VERB': 1}
kṣepnu,1,1,{'NOUN': 1}
cāpa,1,1,{'NOUN': 1}
ādhvaryava,1,1,{'NOUN': 1}
kis,1,1,{'ADV': 1}
apamlukta,1,1,{'ADJ': 1}
kṛcchra,1,1,{'NOUN': 1}
ūrjād,1,1,{'ADJ': 1}
jogū,1,1,{'ADJ': 1}
akṣānah,1,1,{'ADJ': 1}
aṣṭāvandhura,1,1,{'ADJ': 1}
aśmanvat,1,1,{'ADJ': 1}
siṣāsani,1,1,{'ADJ': 1}
jiti,1,1,{'NOUN': 1}
yuddha,1,1,{'NOUN': 1}
ājñātṛ,1,1,{'NOUN': 1}
vidhu,1,1,{'NOUN': 1}
śākman,1,1,{'NOUN': 1}
anīḍa,1,1,{'ADJ': 1}
ṛtekarmam,1,1,{'ADV': 1}
saṃveśana,1,1,{'NOUN': 1}
suvena,1,1,{'ADJ': 1}
prasāray,1,1,{'VERB': 1}
dvidhā,1,1,{'ADV': 1}
nārāśaṃsa,1,1,{'ADJ': 1}
dvaka,1,1,{'ADJ': 1}
trika,1,1,{'ADJ': 1}
ekaka,1,1,{'ADJ': 1}
uśīnarāṇī,1,1,{'NOUN': 1}
māhīna,1,1,{'NOUN': 1}
niyayin,1,1,{'ADJ': 1}
bhajeratha,1,1,{'NOUN': 1}
atiṣṭhā,1,1,{'VERB': 1}
ikṣvāku,1,1,{'NOUN': 1}
marāyin,1,1,{'NOUN': 1}
rathaproṣṭha,1,1,{'NOUN': 1}
nadh,1,1,{'NOUN': 1}
prasarpaṇa,1,1,{'NOUN': 1}
bhagavattara,1,1,{'ADJ': 1}
abhimarśana,1,1,{'NOUN': 1}
maṃhaneṣṭhā,1,1,{'ADJ': 1}
gūrtavacastama,1,1,{'ADJ': 1}
āśrī,1,1,{'VERB': 1}
asmṛtadhru,1,1,{'ADJ': 1}
vīrakarma,1,1,{'NOUN': 1}
apoh,1,1,{'VERB': 1}
anubhṛ,1,1,{'VERB': 1}
manānaś,1,1,{'ADJ': 1}
pariṣadvan,1,1,{'ADJ': 1}
bibhits,1,1,{'VERB': 1}
saṃgranth,1,1,{'VERB': 1}
arcimat,1,1,{'ADJ': 1}
hitaprayas,1,1,{'ADJ': 1}
vaitaraṇa,1,1,{'NOUN': 1}
sabardhu,1,1,{'ADJ': 1}
nābhānediṣṭha,1,1,{'NOUN': 1}
katitha,1,1,{'ADJ': 1}
dvija,1,1,{'NOUN': 1}
vaneṣah,1,1,{'ADJ': 1}
āśvaghna,1,1,{'NOUN': 1}
jaraṇyu,1,1,{'ADJ': 1}
viśvatra,1,1,{'ADV': 1}
parivatsara,1,1,{'NOUN': 1}
suprajāstva,1,1,{'NOUN': 1}
subrahmaṇya,1,1,{'NOUN': 1}
aṣṭakarṇī,1,1,{'NOUN': 1}
tokman,1,1,{'NOUN': 1}
sāvarṇya,1,1,{'NOUN': 1}
turva,1,1,{'NOUN': 1}
sāvarṇi,1,1,{'NOUN': 1}
adribarhas,1,1,{'ADJ': 1}
vṛṣabhara,1,1,{'ADJ': 1}
akṛta,1,1,{'ADJ': 1}
asravat,1,1,{'ADJ': 1}
ariṣyat,1,1,{'ADJ': 1}
rekṇasvat,1,1,{'ADJ': 1}
sacit,1,1,{'ADJ': 1}
sasra,1,1,{'ADJ': 1}
sūdayitnu,1,1,{'ADJ': 1}
apsava,1,1,{'ADJ': 1}
sumitrya,1,1,{'ADJ': 1}
nādhas,1,1,{'NOUN': 1}
vratanī,1,1,{'ADJ': 1}
avāratas,1,1,{'ADV': 1}
pūrvajāvan,1,1,{'ADJ': 1}
kamadyū,1,1,{'NOUN': 1}
pāvīravī,1,1,{'NOUN': 1}
niṣkṛt,1,1,{'ADJ': 1}
vanina,1,1,{'NOUN': 1}
vātāparjanya,1,1,{'NOUN': 1}
prativeśa,1,1,{'ADJ': 1}
nahana,1,1,{'NOUN': 1}
iṣaṇay,1,1,{'VERB': 1}
mithoavadyapa,1,1,{'ADJ': 1}
bhraj,1,1,{'NOUN': 1}
sādhvarya,1,1,{'ADJ': 1}
atithin,1,1,{'ADJ': 1}
vitṛ,1,1,{'VERB': 1}
sthivi,1,1,{'NOUN': 1}
āpruṣāy,1,1,{'VERB': 1}
avakṣip,1,1,{'VERB': 1}
uddhṛ,1,1,{'VERB': 1}
śīpāla,1,1,{'NOUN': 1}
anumṛś,1,1,{'VERB': 1}
virava,1,1,{'NOUN': 1}
majjan,1,1,{'NOUN': 1}
apunar,1,1,{'ADV': 1}
medana,1,1,{'NOUN': 1}
ajrya,1,1,{'ADJ': 1}
parvatya,1,1,{'ADJ': 1}
sabarduh,1,1,{'ADJ': 1}
vijāmi,1,1,{'NOUN': 1}
miyedhas,1,1,{'NOUN': 1}
drāghman,1,1,{'NOUN': 1}
ghṛtapadī,1,1,{'NOUN': 1}
nāmadheya,1,1,{'NOUN': 1}
preman,1,1,{'NOUN': 1}
saktu,1,1,{'NOUN': 1}
titau,1,1,{'NOUN': 1}
lakṣmī,1,1,{'NOUN': 1}
padavīya,1,1,{'NOUN': 1}
sthirapīta,1,1,{'ADJ': 1}
puṣpa,1,1,{'NOUN': 1}
sacivid,1,1,{'ADJ': 1}
karṇavat,1,1,{'ADJ': 1}
ādaghna,1,1,{'ADJ': 1}
upakakṣa,1,1,{'ADJ': 1}
saṃyaj,1,1,{'VERB': 1}
ohabrahman,1,1,{'NOUN': 1}
sutekara,1,1,{'ADJ': 1}
abhipad,1,1,{'VERB': 1}
sirī,1,1,{'NOUN': 1}
tantra,1,1,{'NOUN': 1}
prajajñi,1,1,{'ADJ': 1}
nand,1,1,{'VERB': 1}
sabhāsāha,1,1,{'NOUN': 1}
pituṣaṇi,1,1,{'ADJ': 1}
poṣam,1,1,{'ADV': 1}
karmāra,1,1,{'NOUN': 1}
ādham,1,1,{'VERB': 1}
abhimāna,1,1,{'NOUN': 1}
dhaniṣṭha,1,1,{'ADJ': 1}
vasāvī,1,1,{'NOUN': 1}
tamra,1,1,{'ADJ': 1}
vimāya,1,1,{'ADJ': 1}
uparibudhna,1,1,{'ADJ': 1}
atisā,1,1,{'VERB': 1}
suśruṇa,1,1,{'ADJ': 1}
kṛpaṇ,1,1,{'VERB': 1}
gomanta,1,1,{'NOUN': 1}
titṛd,1,1,{'VERB': 1}
sakṛtsū,1,1,{'NOUN': 1}
purāṣah,1,1,{'ADJ': 1}
sṛtvara,1,1,{'ADJ': 1}
gaṅgā,1,1,{'NOUN': 1}
marudvṛdhā,1,1,{'NOUN': 1}
vitastā,1,1,{'NOUN': 1}
ārjīkīyā,1,1,{'NOUN': 1}
tṛṣṭāmā,1,1,{'NOUN': 1}
susartu,1,1,{'NOUN': 1}
śvetyā,1,1,{'NOUN': 1}
mehatnū,1,1,{'NOUN': 1}
sīlamāvatī,1,1,{'NOUN': 1}
madhuvṛdh,1,1,{'ADJ': 1}
amavattara,1,1,{'ADJ': 1}
āśvapastara,1,1,{'ADJ': 1}
somarabhastara,1,1,{'ADJ': 1}
pitukṛttara,1,1,{'ADJ': 1}
divit,1,1,{'ADJ': 1}
abhrapruṣ,1,1,{'NOUN': 1}
pājasvat,1,1,{'ADJ': 1}
vithury,1,1,{'VERB': 1}
śrathary,1,1,{'VERB': 1}
paripruṣ,1,1,{'ADJ': 1}
adhvareṣṭhā,1,1,{'ADJ': 1}
prajñātṛ,1,1,{'ADJ': 1}
varmaṇvat,1,1,{'ADJ': 1}
śiśūla,1,1,{'NOUN': 1}
śubhaṃyu,1,1,{'ADJ': 1}
gāndharva,1,1,{'ADJ': 1}
prathamacchad,1,1,{'ADJ': 1}
adhiṣṭhāna,1,1,{'NOUN': 1}
ārambhaṇa,1,1,{'NOUN': 1}
viśvatobāhu,1,1,{'ADJ': 1}
viśvataspād,1,1,{'ADJ': 1}
patatra,1,1,{'NOUN': 1}
nāmadhā,1,1,{'NOUN': 1}
sampraśna,1,1,{'NOUN': 1}
bhūnā,1,1,{'NOUN': 1}
asūrta,1,1,{'ADJ': 1}
sūrta,1,1,{'ADJ': 1}
saṃkṛ,1,1,{'VERB': 1}
nīhāra,1,1,{'NOUN': 1}
svayaṃbhū,1,1,{'ADJ': 1}
abhimātiṣāha,1,1,{'ADJ': 1}
sahāva,1,1,{'ADJ': 1}
vijaya,1,1,{'NOUN': 1}
vijeṣa,1,1,{'NOUN': 1}
anavabrava,1,1,{'ADJ': 1}
ābhūti,1,1,{'NOUN': 1}
sahajā,1,1,{'ADJ': 1}
lī,1,1,{'VERB': 1}
balin,1,1,{'ADJ': 1}
ācchad,1,1,{'NOUN': 1}
bārhata,1,1,{'ADJ': 1}
raibhī,1,1,{'NOUN': 1}
nārāśaṃsī,1,1,{'NOUN': 1}
nyocanī,1,1,{'NOUN': 1}
upabarhaṇa,1,1,{'NOUN': 1}
cákṣu,1,1,{'NOUN': 1}
pratidhi,1,1,{'NOUN': 1}
kurīra,1,1,{'NOUN': 1}
purogava,1,1,{'NOUN': 1}
chadis,1,1,{'NOUN': 1}
śrotra,1,1,{'NOUN': 1}
acara,1,1,{'ADJ': 1}
vyāna,1,1,{'NOUN': 1}
āhan,1,1,{'VERB': 1}
manasmaya,1,1,{'ADJ': 1}
aghā,1,1,{'NOUN': 1}
addhāti,1,1,{'NOUN': 1}
kiṃśuka,1,1,{'NOUN': 1}
pativat,1,1,{'ADJ': 1}
prapharvī,1,1,{'NOUN': 1}
suyama,1,1,{'ADJ': 1}
lohita,1,1,{'ADJ': 1}
āsakti,1,1,{'NOUN': 1}
śāmulya,1,1,{'NOUN': 1}
pāpā,1,1,{'NOUN': 1}
abhidhits,1,1,{'VERB': 1}
same,1,1,{'VERB': 1}
saubhāgya,1,1,{'NOUN': 1}
kaṭuka,1,1,{'ADJ': 1}
apāṣṭhavat,1,1,{'ADJ': 1}
viṣavat,1,1,{'ADJ': 1}
vādhūya,1,1,{'NOUN': 1}
āśasana,1,1,{'NOUN': 1}
viśasana,1,1,{'NOUN': 1}
adhivikartana,1,1,{'NOUN': 1}
ājarasāya,1,1,{'ADV': 1}
adurmaṅgala,1,1,{'ADJ': 1}
aghora,1,1,{'ADJ': 1}
vīrasū,1,1,{'NOUN': 1}
nanāndṛ,1,1,{'NOUN': 1}
devṛ,1,1,{'NOUN': 1}
deṣṭrī,1,1,{'NOUN': 1}
jabh,1,1,{'VERB': 1}
varāhayu,1,1,{'ADJ': 1}
kapi,1,1,{'NOUN': 1}
subhasattara,1,1,{'ADJ': 1}
suyāśutara,1,1,{'ADJ': 1}
praticyavīyas,1,1,{'ADJ': 1}
udyamīyas,1,1,{'ADJ': 1}
uve,1,1,{'ADV': 1}
sulābhikā,1,1,{'NOUN': 1}
bhasad,1,1,{'NOUN': 1}
pṛthuṣṭu,1,1,{'ADJ': 1}
śarāru,1,1,{'ADJ': 1}
saṃhotra,1,1,{'NOUN': 1}
vāva,1,1,{'PART': 1}
vṛṣākapāyī,1,1,{'NOUN': 1}
revatī,1,1,{'NOUN': 1}
snuṣā,1,1,{'NOUN': 1}
kācitkara,1,1,{'ADJ': 1}
mantha,1,1,{'NOUN': 1}
bhāvayu,1,1,{'ADJ': 1}
parasvant,1,1,{'NOUN': 1}
vicākaśat,1,1,{'ADJ': 1}
pākasutvan,1,1,{'ADJ': 1}
svapnanaṃśana,1,1,{'ADJ': 1}
yopana,1,1,{'NOUN': 1}
bhala,1,1,{'ADV': 1}
prathiṣṭha,1,1,{'ADJ': 1}
saṃnam,1,1,{'VERB': 1}
śalya,1,1,{'NOUN': 1}
kraviṣṇu,1,1,{'ADJ': 1}
kṣviṅkā,1,1,{'NOUN': 1}
sphūrjay,1,1,{'VERB': 1}
samakṣa,1,1,{'ADJ': 1}
dhūrvat,1,1,{'ADJ': 1}
śapatha,1,1,{'NOUN': 1}
vācāstena,1,1,{'ADJ': 1}
saṃvatsarīṇa,1,1,{'ADJ': 1}
titṛps,1,1,{'VERB': 1}
anudah,1,1,{'VERB': 1}
sahamūra,1,1,{'ADJ': 1}
itvara,1,1,{'ADJ': 1}
dṛśenya,1,1,{'ADJ': 1}
diviyoni,1,1,{'ADJ': 1}
āditeya,1,1,{'NOUN': 1}
upaspij,1,1,{'NOUN': 1}
yāvanmātra,1,1,{'ADJ': 1}
atiṣṭhat,1,1,{'ADJ': 1}
apasya,1,1,{'ADJ': 1}
sagara,1,1,{'NOUN': 1}
āpāntamanyu,1,1,{'ADJ': 1}
śarumat,1,1,{'ADJ': 1}
droghamitra,1,1,{'NOUN': 1}
cetyā,1,1,{'NOUN': 1}
mitrakrū,1,1,{'NOUN': 1}
āpṛk,1,1,{'ADV': 1}
ogaṇa,1,1,{'ADJ': 1}
aṅgula,1,1,{'NOUN': 1}
atiruh,1,1,{'VERB': 1}
aśana,1,1,{'NOUN': 1}
anaśana,1,1,{'NOUN': 1}
grīṣma,1,1,{'NOUN': 1}
prokṣ,1,1,{'VERB': 1}
agratas,1,1,{'ADV': 1}
pṛṣadājya,1,1,{'NOUN': 1}
vāyavya,1,1,{'ADJ': 1}
āraṇya,1,1,{'ADJ': 1}
grāmya,1,1,{'ADJ': 1}
rājanya,1,1,{'NOUN': 1}
vaiśya,1,1,{'NOUN': 1}
śūdra,1,1,{'NOUN': 1}
cakṣu,1,1,{'NOUN': 1}
īti,1,1,{'NOUN': 1}
